Datetime,Timestamp,Nº de partículas,Temp Sensor,Temp cabezal derecho,Temp cabezal izquierdo,Corriente Calentador,Intensidad,Precipitacion,Reflectividad,Estado Sensor,MissingData,Precip_Active,Precip_Event
2025-01-08 16:46:00,1736365560.0,100.0,17.0,18.0,18.0,2.0,1.62,11.76,29.94,0.0,False,True,3
2025-01-08 16:47:00,1736365620.0,92.0,17.0,18.0,18.0,2.0,1.565,11.79,30.415,0.0,False,True,3
2025-01-08 16:48:00,1736365680.0,94.0,17.0,18.0,18.0,2.0,1.4,11.81,29.298,0.0,False,True,3
2025-01-08 16:49:00,1736365740.0,114.0,17.0,18.0,18.0,2.0,1.345,11.83,27.226,0.0,False,True,3
2025-01-08 16:50:00,1736365800.0,123.0,17.0,18.0,18.0,2.0,1.454,11.86,27.633,0.0,False,True,3
2025-01-08 16:51:00,1736365860.0,159.0,17.0,18.0,18.0,2.0,1.93,11.89,29.289,0.0,False,True,3
2025-01-08 16:52:00,1736365920.0,154.0,17.0,18.0,18.0,2.0,1.478,11.92,27.034,0.0,False,True,3
2025-01-08 16:53:00,1736365980.0,184.0,17.0,18.0,18.0,2.0,2.497,11.96,31.286,0.0,False,True,3
2025-01-08 16:54:00,1736366040.0,205.0,17.0,18.0,18.0,2.0,2.462,12.0,31.608,0.0,False,True,3
2025-01-08 16:55:00,1736366100.0,173.0,17.0,18.0,18.0,2.0,1.679,12.03,28.339,0.0,False,True,3
2025-01-08 16:56:00,1736366160.0,210.0,17.0,18.0,18.0,2.0,1.486,12.05,26.742,0.0,False,True,3
2025-01-08 16:57:00,1736366220.0,212.0,17.0,18.0,18.0,2.0,2.021,12.09,29.221,0.0,False,True,3
2025-01-08 16:58:00,1736366280.0,227.0,17.0,18.0,18.0,2.0,2.434,12.13,31.277,0.0,False,True,3
2025-01-08 16:59:00,1736366340.0,236.0,17.0,18.0,18.0,2.0,2.078,12.16,29.455,0.0,False,True,3
2025-01-08 17:00:00,1736366400.0,209.0,17.0,18.0,18.0,2.0,2.38,12.2,31.792,0.0,False,True,3
2025-01-08 17:01:00,1736366460.0,217.0,17.0,18.0,18.0,2.0,2.819,12.25,33.396,0.0,False,True,3
2025-01-08 17:02:00,1736366520.0,208.0,17.0,18.0,18.0,2.0,4.294,12.32,37.597,0.0,False,True,3
2025-01-08 17:03:00,1736366580.0,220.0,17.0,18.0,18.0,2.0,6.236,12.43,38.352,0.0,False,True,3
2025-01-08 17:04:00,1736366640.0,221.0,17.0,18.0,18.0,2.0,9.092,12.58,41.647,0.0,False,True,3
2025-01-08 17:05:00,1736366700.0,241.0,17.0,18.0,18.0,2.0,6.222,12.68,37.62,0.0,False,True,3
2025-01-08 17:06:00,1736366760.0,210.0,17.0,18.0,18.0,2.0,2.56,12.72,30.272,0.0,False,True,3
2025-01-08 17:07:00,1736366820.0,198.0,18.0,18.0,18.0,2.0,2.904,12.77,33.814,0.0,False,True,3
2025-01-08 17:08:00,1736366880.0,211.0,18.0,18.0,18.0,2.0,4.424,12.85,36.89,0.0,False,True,3
2025-01-08 17:09:00,1736366940.0,198.0,18.0,18.0,18.0,2.0,3.196,12.9,33.067,0.0,False,True,3
2025-01-08 17:10:00,1736367000.0,162.0,18.0,18.0,18.0,2.0,2.354,12.94,30.976,0.0,False,True,3
2025-01-08 17:11:00,1736367060.0,160.0,18.0,18.0,18.0,2.0,1.563,12.97,28.413,0.0,False,True,3
2025-01-08 17:12:00,1736367120.0,155.0,18.0,18.0,18.0,2.0,1.245,12.99,26.054,0.0,False,True,3
2025-01-08 17:13:00,1736367180.0,128.0,18.0,18.0,18.0,2.0,0.753,13.0,22.317,0.0,False,True,3
2025-01-08 17:14:00,1736367240.0,118.0,18.0,18.0,18.0,2.0,0.63,13.01,20.583,0.0,False,True,3
2025-01-08 17:15:00,1736367300.0,86.0,18.0,18.0,18.0,2.0,0.774,13.02,28.339,0.0,False,True,3
2025-01-08 17:16:00,1736367360.0,70.0,18.0,18.0,18.0,2.0,0.358,13.03,18.984,0.0,False,True,3
2025-01-08 17:17:00,1736367420.0,97.0,18.0,18.0,18.0,2.0,0.523,13.04,19.566,0.0,False,True,3
2025-01-08 17:18:00,1736367480.0,116.0,18.0,18.0,18.0,2.0,1.158,13.06,26.618,0.0,False,True,3
2025-01-08 17:19:00,1736367540.0,113.0,18.0,18.0,18.0,2.0,1.12,13.08,27.836,0.0,False,True,3
2025-01-08 17:20:00,1736367600.0,118.0,18.0,18.0,18.0,2.0,2.051,13.11,31.36,0.0,False,True,3
2025-01-08 17:21:00,1736367660.0,81.0,18.0,18.0,18.0,2.0,1.073,13.13,28.556,0.0,False,True,3
2025-01-08 17:22:00,1736367720.0,87.0,18.0,18.0,18.0,2.0,0.966,13.14,25.896,0.0,False,True,3
2025-01-08 17:23:00,1736367780.0,107.0,18.0,18.0,18.0,2.0,0.978,13.16,24.31,0.0,False,True,3
2025-01-08 17:24:00,1736367840.0,112.0,18.0,18.0,18.0,2.0,0.961,13.18,25.561,0.0,False,True,3
2025-01-08 17:25:00,1736367900.0,135.0,18.0,18.0,18.0,2.0,2.152,13.21,32.629,0.0,False,True,3
2025-01-08 17:26:00,1736367960.0,170.0,18.0,18.0,18.0,2.0,3.037,13.26,33.349,0.0,False,True,3
2025-01-08 17:27:00,1736368020.0,230.0,17.0,18.0,18.0,2.0,3.488,13.32,33.068,0.0,False,True,3
2025-01-08 17:28:00,1736368080.0,199.0,17.0,18.0,18.0,2.0,2.355,13.36,30.599,0.0,False,True,3
2025-01-08 17:29:00,1736368140.0,283.0,17.0,18.0,18.0,2.0,3.37,13.42,31.817,0.0,False,True,3
2025-01-08 17:30:00,1736368200.0,270.0,17.0,18.0,18.0,2.0,2.663,13.46,30.016,0.0,False,True,3
2025-01-08 17:31:00,1736368260.0,226.0,17.0,18.0,18.0,2.0,2.466,13.5,31.732,0.0,False,True,3
2025-01-08 17:32:00,1736368320.0,280.0,17.0,18.0,18.0,2.0,2.813,13.55,32.157,0.0,False,True,3
2025-01-08 17:33:00,1736368380.0,267.0,17.0,18.0,18.0,2.0,3.247,13.61,32.959,0.0,False,True,3
2025-01-08 17:34:00,1736368440.0,229.0,17.0,18.0,18.0,2.0,2.527,13.65,31.722,0.0,False,True,3
2025-01-08 17:35:00,1736368500.0,218.0,17.0,18.0,18.0,2.0,3.322,13.7,33.721,0.0,False,True,3
2025-01-08 17:36:00,1736368560.0,203.0,17.0,18.0,18.0,2.0,4.152,13.77,35.569,0.0,False,True,3
2025-01-08 17:37:00,1736368620.0,221.0,17.0,18.0,18.0,2.0,3.015,13.82,32.281,0.0,False,True,3
2025-01-08 17:38:00,1736368680.0,218.0,17.0,18.0,18.0,2.0,3.058,13.87,32.404,0.0,False,True,3
2025-01-08 17:39:00,1736368740.0,242.0,17.0,18.0,18.0,2.0,3.07,13.93,32.493,0.0,False,True,3
2025-01-08 17:40:00,1736368800.0,251.0,17.0,18.0,18.0,2.0,3.277,13.98,32.777,0.0,False,True,3
2025-01-08 17:41:00,1736368860.0,202.0,17.0,18.0,18.0,2.0,3.062,14.03,32.713,0.0,False,True,3
2025-01-08 17:42:00,1736368920.0,215.0,17.0,18.0,18.0,2.0,2.404,14.07,30.174,0.0,False,True,3
2025-01-08 17:43:00,1736368980.0,200.0,17.0,18.0,18.0,2.0,1.652,14.1,27.117,0.0,False,True,3
2025-01-08 17:44:00,1736369040.0,153.0,17.0,18.0,18.0,2.0,1.095,14.12,25.147,0.0,False,True,3
2025-01-08 17:45:00,1736369100.0,130.0,17.0,18.0,18.0,2.0,0.826,14.13,23.683,0.0,False,True,3
2025-01-08 17:46:00,1736369160.0,138.0,17.0,18.0,18.0,2.0,0.93,14.15,24.353,0.0,False,True,3
2025-01-08 17:47:00,1736369220.0,156.0,17.0,18.0,18.0,2.0,1.015,14.17,24.91,0.0,False,True,3
2025-01-08 17:48:00,1736369280.0,152.0,17.0,18.0,18.0,2.0,0.811,14.18,22.826,0.0,False,True,3
2025-01-08 17:49:00,1736369340.0,119.0,17.0,18.0,18.0,2.0,0.584,14.19,20.483,0.0,False,True,3
2025-01-08 17:50:00,1736369400.0,129.0,17.0,18.0,18.0,2.0,0.682,14.2,21.851,0.0,False,True,3
2025-01-08 17:51:00,1736369460.0,96.0,17.0,18.0,18.0,2.0,0.524,14.21,20.998,0.0,False,True,3
2025-01-08 17:52:00,1736369520.0,107.0,17.0,18.0,18.0,2.0,0.465,14.22,19.558,0.0,False,True,3
2025-01-08 17:53:00,1736369580.0,86.0,17.0,18.0,18.0,2.0,0.264,14.22,15.66,0.0,False,True,3
2025-01-08 17:54:00,1736369640.0,102.0,17.0,18.0,18.0,2.0,0.294,14.23,15.331,0.0,False,True,3
2025-01-08 17:55:00,1736369700.0,106.0,17.0,18.0,18.0,2.0,0.304,14.23,16.178,0.0,False,True,3
2025-01-08 17:56:00,1736369760.0,84.0,17.0,18.0,18.0,2.0,0.189,14.23,13.127,0.0,False,True,3
2025-01-08 17:57:00,1736369820.0,61.0,17.0,18.0,18.0,2.0,0.265,14.24,21.044,0.0,False,True,3
2025-01-08 17:58:00,1736369880.0,88.0,17.0,18.0,18.0,2.0,1.155,14.26,29.891,0.0,False,True,3
2025-01-08 17:59:00,1736369940.0,73.0,17.0,18.0,18.0,2.0,0.886,14.27,27.338,0.0,False,True,3
